## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=06_QC/insertSizeHistogram.pdf INPUT=01_Alignment/262_16.sorted.rg.markDup.realigned.baseQreCali.bam OUTPUT=06_QC/insertSizeMetrics.txt TMP_DIR=[/illumina/runs_diag/pipeline/tmp] VALIDATION_STRINGENCY=LENIENT    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 15 16:08:56 CEST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
215	79	2	243637972	230.489632	114.403489	58078356	FR	31	63	93	125	159	195	235	283	355	663			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
311	128609
312	127976
313	127221
314	126240
315	126299
316	125327
317	123715
318	122986
319	123372
320	121261
321	121445
322	120647
323	119789
324	119302
325	118044
326	118170
327	116147
328	115849
329	115700
330	114152
331	113171
332	112938
333	111908
334	111466
335	111047
336	109369
337	108963
338	108344
339	107981
340	106491
341	105701
342	104799
343	103915
344	103566
345	103570
346	102184
347	100772
348	100226
349	99068
350	99011
351	97538
352	96853
353	96640
354	95294
355	94347
356	93651
357	92592
358	92057
359	91420
360	90383
361	90134
362	89803
363	88390
364	87371
365	86940
366	86540
367	85486
368	84363
369	84204
370	83251
371	81866
372	82623
373	81276
374	80149
375	78986
376	78672
377	78333
378	77470
379	77057
380	76489
381	75388
382	75580
383	74539
384	72883
385	73008
386	72034
387	71530
388	70659
389	70424
390	69545
391	69207
392	68161
393	67505
394	67230
395	66013
396	65271
397	64744
398	64690
399	64159
400	63317
401	62254
402	61809
403	61136
404	60785
405	60091
406	59409
407	58794
408	58122
409	57673
410	57431
411	56263
412	55714
413	54726
414	54470
415	53872
416	53186
417	53040
418	52059
419	52094
420	51538
421	50912
422	50272
423	49644
424	49573
425	48625
426	47889
427	47547
428	47530
429	47261
430	46206
431	45536
432	44895
433	44449
434	44133
435	42937
436	43063
437	42549
438	42174
439	41266
440	41374
441	40467
442	39962
443	39562
444	39317
445	38719
446	37978
447	38124
448	37583
449	36862
450	36474
451	36150
452	35563
453	35085
454	34732
455	34846
456	33945
457	33882
458	32942
459	32734
460	32105
461	31868
462	32052
463	31005
464	30634
465	30379
466	29886
467	29818
468	28981
469	29081
470	28378
471	27890
472	27933
473	27395
474	27065
475	26874
476	26373
477	25959
478	25512
479	25345
480	25071
481	24680
482	24380
483	24103
484	23735
485	23694
486	23156
487	22818
488	22678
489	22121
490	21942
491	21388
492	21489
493	20879
494	20869
495	20333
496	20078
497	19750
498	19530
499	19262
500	18874
501	18718
502	18772
503	18401
504	17964
505	17756
506	17207
507	17319
508	16851
509	16809
510	16089
511	16185
512	16071
513	16110
514	15694
515	15265
516	15040
517	14951
518	14643
519	14502
520	14447
521	13935
522	13916
523	13555
524	13595
525	13409
526	13057
527	12806
528	12956
529	12413
530	12432
531	12113
532	11838
533	11924
534	11599
535	11431
536	11190
537	10954
538	10809
539	10695
540	10536
541	10271
542	10254
543	10140
544	10012
545	9634
546	9568
547	9320
548	9400
549	9144
550	9177
551	8808
552	8670
553	8353
554	8528
555	8368
556	8178
557	7923
558	7863
559	7776
560	7597
561	7507
562	7444
563	7244
564	7306
565	6945
566	6828
567	6743
568	6660
569	6613
570	6518
571	6472
572	6250
573	6015
574	6122
575	5794
576	5783
577	5678
578	5608
579	5680
580	5390
581	5250
582	5215
583	5109
584	5170
585	5028
586	4915
587	4935
588	4745
589	4619
590	4660
591	4568
592	4403
593	4332
594	4213
595	4324
596	4080
597	4175
598	4026
599	3896
600	3895
601	3795
602	3609
603	3668
604	3725
605	3511
606	3593
607	3385
608	3318
609	3274
610	3169
611	3210
612	3084
613	2977
614	3031
615	2956
616	2886
617	2829
618	2815
619	2735
620	2639
621	2615
622	2686
623	2558
624	2539
625	2460
626	2318
627	2269
628	2357
629	2242
630	2236
631	2145
632	2212
633	2169
634	2100
635	2063
636	1966
637	1911
638	1889
639	1909
640	1832
641	1857
642	1740
643	1750
644	1728
645	1698
646	1609
647	1633
648	1649
649	1580
650	1562
651	1527
652	1401
653	1483
654	1463
655	1402
656	1307
657	1264
658	1365
659	1350
660	1331
661	1194
662	1274
663	1180
664	1230
665	1168
666	1055
667	1176
668	1085
669	1108
670	1116
671	1066
672	1057
673	1015
674	955
675	937
676	956
677	889
678	933
679	941
680	866
681	958
682	857
683	859
684	793
685	728
686	801
687	807
688	773
689	748
690	749
691	730
692	756
693	677
694	710
695	672
696	623
697	667
698	667
699	654
700	603
701	576
702	606
703	592
704	554
705	606
706	527
707	529
708	504
709	591
710	482
711	508
712	482
713	476
714	504
715	462
716	469
717	478
718	475
719	445
720	428
721	390
722	429
723	380
724	417
725	390
726	402
727	375
728	396
729	369
730	380
731	373
732	361
733	332
734	351
735	341
736	310
737	349
738	294
739	319
740	304
741	286
742	292
743	296
744	290
745	312
746	247
747	283
748	231
749	258
750	255
751	243
752	234
753	234
754	247
755	244
756	213
757	223
758	208
759	196
760	210
761	195
762	172
763	192
764	138
765	176
766	156
767	142
768	155
769	151
770	124
771	132
772	140
773	129
774	131
775	100
776	127
777	105
778	105
779	87
780	95
781	88
782	77
783	102
784	106
785	77
786	84
787	89
788	83
789	75
790	94
791	84
792	65
793	80
794	79
795	80
796	70
797	72
798	59
799	61
800	53
801	76
802	75
803	53
804	47
805	57
806	66
807	67
808	66
809	65
810	51
811	52
812	50
813	42
814	49
815	56
816	50
817	34
818	45
819	43
820	36
821	47
822	54
823	52
824	36
825	43
826	48
827	36
828	41
829	36
830	47
831	48
832	38
833	25
834	41
835	27
836	26
837	38
838	26
839	28
840	26
841	34
842	39
843	38
844	32
845	24
846	25
847	29
848	34
849	28
850	24
851	27
852	24
853	19
854	30
855	35
856	18
857	26
858	33
859	23
860	24
861	25
862	31
863	27
864	22
865	31
866	22
867	29
868	25
869	17
870	16
871	17
872	20
873	12
874	17
875	20
876	13
877	22
878	17
879	15
880	23
881	24
882	21
883	18
884	18
885	20
886	20
887	17
888	11
889	22
890	14
891	7
892	15
893	21
894	8
895	9
896	11
897	14
898	9
899	10
900	21
901	18
902	14
903	13
904	13
905	17
906	13
907	18
908	9
909	15
910	11
911	8
912	16
913	10
914	10
915	10
916	10
917	11
918	9
919	8
920	11
921	9
922	10
923	7
924	12
925	9
926	6
927	11
928	9
929	7
930	13
931	13
932	10
933	7
934	9
935	14
936	6
937	6
938	7
939	8
940	7
941	13
942	5
943	3
944	8
945	15
946	11
947	10
948	7
949	11
950	5
951	6
952	10
953	7
954	3
955	13
956	8
957	12
958	7
959	11
960	6
961	11
962	4
963	7
964	11
965	9
966	10
967	4
968	6
969	6
970	6
971	5
972	7
973	7
974	6
975	3
976	4
977	11
978	8
979	11
980	10
981	9
982	3
983	12
984	3
985	6
986	5
987	8
988	9
989	2
990	8
991	7
992	11
993	4
994	7
995	9
996	8
997	3
998	10
999	8
1000	7
1001	7
1002	10
1003	7
1004	9
1005	10

